Episode,Scores
205,7.0
206,8.0
207,3.0
208,3.0
209,8.0
210,8.0
211,9.0
212,3.0
213,6.0
214,5.0
215,9.0
216,5.0
217,3.0
218,9.0
219,5.0
220,1.0
221,5.0
222,3.0
223,6.0
224,2.0
225,7.0
226,2.0
227,7.0
228,3.0
229,9.0
230,4.0
231,11.0
232,4.0
233,6.0
234,6.0
235,0.0
236,2.0
237,10.0
238,9.0
239,3.0
240,7.0
241,7.0
242,8.0
243,6.0
244,7.0
245,5.0
246,9.0
247,5.0
248,7.0
249,7.0
250,7.0
251,9.0
252,1.0
253,4.0
254,8.0
255,8.0
256,10.0
257,6.0
258,7.0
259,7.0
260,4.0
261,11.0
262,10.0
263,13.0
264,9.0
265,8.0
266,8.0
267,8.0
268,5.0
269,7.0
270,8.0
271,7.0
272,10.0
273,10.0
274,7.0
275,5.0
276,4.0
277,9.0
278,12.0
279,12.0
280,8.0
281,4.0
282,9.0
283,3.0
284,8.0
285,14.0
286,9.0
287,6.0
288,4.0
289,10.0
290,7.0
291,9.0
292,5.0
293,6.0
294,3.0
295,7.0
296,5.0
297,11.0
298,3.0
299,11.0
300,7.0
301,10.0
302,7.0
303,8.0
304,7.0
305,6.0
306,5.0
307,12.0
308,4.0
309,4.0
310,8.0
311,8.0
312,10.0
313,2.0
314,8.0
315,1.0
316,5.0
317,6.0
318,10.0
319,4.0
320,10.0
321,15.0
322,9.0
323,13.0
324,10.0
325,14.0
326,11.0
327,6.0
328,8.0
329,11.0
330,4.0
331,11.0
332,8.0
333,6.0
334,9.0
335,12.0
336,7.0
337,11.0
338,5.0
339,6.0
340,9.0
341,10.0
342,1.0
343,10.0
344,6.0
345,15.0
346,16.0
347,5.0
348,12.0
349,7.0
350,10.0
351,16.0
352,16.0
353,13.0
354,19.0
355,8.0
356,11.0
357,9.0
358,8.0
359,11.0
360,6.0
361,9.0
362,11.0
363,10.0
364,17.0
365,6.0
366,4.0
367,12.0
368,12.0
369,9.0
370,8.0
371,9.0
372,8.0
373,9.0
374,6.0
375,12.0
376,6.0
377,12.0
378,12.0
379,11.0
380,10.0
381,11.0
382,9.0
383,9.0
384,12.0
385,16.0
386,12.0
387,14.0
388,6.0
389,9.0
390,12.0
391,12.0
392,6.0
393,10.0
394,5.0
395,12.0
396,16.0
397,9.0
398,1.0
399,10.0
400,13.0
401,12.0
402,7.0
403,17.0
404,11.0
405,9.0
406,17.0
407,9.0
408,12.0
409,14.0
410,16.0
411,15.0
412,12.0
413,7.0
414,9.0
415,8.0
416,14.0
417,4.0
418,10.0
419,12.0
420,12.0
421,6.0
422,16.0
423,15.0
424,15.0
425,15.0
426,13.0
427,8.0
428,4.0
429,12.0
430,14.0
431,14.0
432,10.0
433,15.0
434,5.0
435,11.0
436,13.0
437,11.0
438,11.0
439,13.0
440,16.0
441,15.0
442,13.0
443,13.0
444,8.0
445,13.0
446,14.0
447,12.0
448,6.0
449,6.0
450,15.0
451,4.0
452,11.0
453,18.0
454,7.0
455,9.0
456,10.0
457,15.0
458,14.0
459,14.0
460,16.0
461,16.0
462,12.0
463,14.0
464,12.0
465,19.0
466,13.0
467,5.0
468,14.0
469,13.0
470,8.0
471,8.0
472,15.0
473,10.0
474,10.0
475,14.0
476,2.0
477,8.0
478,12.0
479,11.0
480,15.0
481,15.0
482,14.0
483,5.0
484,14.0
485,7.0
486,12.0
487,17.0
488,13.0
489,12.0
490,16.0
491,17.0
492,11.0
493,9.0
494,12.0
495,6.0
496,13.0
497,13.0
498,6.0
499,20.0
500,15.0
501,7.0
502,9.0
503,17.0
504,14.0
505,15.0
506,7.0
507,18.0
508,19.0
509,8.0
510,13.0
511,16.0
512,13.0
513,9.0
514,15.0
515,16.0
516,15.0
517,15.0
518,16.0
519,8.0
520,17.0
521,16.0
522,15.0
523,17.0
524,13.0
525,10.0
526,15.0
527,14.0
528,12.0
529,11.0
530,10.0
531,15.0
532,17.0
533,12.0
534,14.0
535,10.0
536,10.0
537,18.0
538,14.0
539,10.0
540,10.0
541,12.0
542,15.0
543,15.0
544,25.0
545,8.0
546,19.0
547,21.0
548,14.0
549,12.0
550,14.0
551,9.0
552,12.0
553,16.0
554,25.0
555,21.0
556,14.0
557,15.0
558,9.0
559,12.0
560,10.0
561,19.0
562,14.0
563,11.0
564,10.0
565,14.0
566,13.0
567,14.0
568,19.0
569,14.0
570,14.0
571,8.0
572,11.0
573,7.0
574,7.0
575,9.0
576,15.0
577,9.0
578,16.0
579,14.0
580,8.0
581,15.0
582,7.0
583,16.0
584,13.0
585,18.0
586,17.0
587,20.0
588,13.0
589,5.0
590,14.0
591,16.0
592,13.0
593,10.0
594,14.0
595,23.0
596,11.0
597,6.0
598,16.0
599,13.0
600,9.0
601,3.0
602,20.0
603,14.0
604,16.0
605,12.0
606,21.0
607,15.0
608,16.0
609,11.0
610,14.0
611,18.0
612,16.0
613,12.0
614,15.0
615,14.0
616,8.0
617,17.0
618,13.0
619,5.0
620,11.0
621,17.0
622,14.0
623,17.0
624,15.0
625,9.0
626,10.0
627,23.0
628,18.0
629,17.0
630,10.0
631,15.0
632,14.0
633,15.0
634,17.0
635,16.0
636,18.0
637,19.0
638,16.0
639,15.0
640,10.0
641,18.0
642,18.0
643,13.0
644,11.0
645,7.0
646,15.0
647,17.0
648,9.0
649,10.0
650,12.0
651,14.0
652,16.0
653,12.0
654,14.0
655,13.0
656,12.0
657,21.0
658,11.0
659,18.0
660,14.0
661,18.0
662,13.0
663,7.0
664,12.0
665,6.0
666,18.0
667,17.0
668,16.0
669,18.0
670,20.0
671,17.0
672,12.0
673,13.0
674,10.0
675,14.0
676,13.0
677,15.0
678,5.0
679,6.0
680,17.0
681,14.0
682,3.0
683,21.0
684,13.0
685,18.0
686,19.0
687,13.0
688,12.0
689,16.0
690,6.0
691,18.0
692,16.0
693,12.0
694,20.0
695,7.0
696,11.0
697,12.0
698,17.0
699,14.0
700,11.0
701,12.0
702,11.0
703,17.0
704,9.0
705,16.0
706,14.0
707,21.0
708,16.0
709,8.0
710,10.0
711,11.0
712,20.0
713,14.0
714,14.0
715,17.0
716,10.0
717,7.0
718,10.0
719,11.0
720,11.0
721,12.0
722,13.0
723,10.0
724,4.0
725,12.0
726,8.0
727,8.0
728,15.0
729,15.0
730,16.0
731,17.0
732,17.0
733,12.0
734,13.0
735,15.0
736,17.0
737,15.0
738,11.0
739,8.0
740,7.0
741,15.0
742,12.0
743,11.0
744,14.0
745,19.0
746,10.0
747,8.0
748,20.0
749,19.0
750,16.0
751,10.0
752,16.0
753,8.0
754,16.0
755,16.0
756,14.0
757,12.0
758,11.0
759,13.0
760,19.0
761,17.0
762,17.0
763,15.0
764,19.0
765,9.0
766,10.0
767,15.0
768,12.0
769,14.0
770,12.0
771,9.0
772,12.0
773,18.0
774,13.0
775,8.0
776,18.0
777,9.0
778,13.0
779,12.0
780,16.0
781,12.0
782,12.0
783,16.0
784,17.0
785,17.0
786,16.0
787,13.0
788,13.0
789,14.0
790,15.0
791,15.0
792,12.0
793,5.0
794,13.0
795,17.0
796,14.0
797,12.0
798,17.0
799,14.0
